group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dazt	d_affinis	dmir	dper
azteca_affinis_miranda_group	DMEL_CRE_00046	comparison_mixed	dazt	ARID	present	d_affinis|dmir|dper	TEMP	mixed	present	turnover_candidate	no_detected_CRE	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00048	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	uncertain	no_detected_CRE	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00052	comparison_mixed	dazt	ARID	present	d_affinis|dmir|dper	TEMP	mixed	present	present	present	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00053	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	turnover_candidate	present	present
azteca_affinis_miranda_group	DMEL_CRE_00054	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	turnover_candidate	present	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00055	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	turnover_candidate	uncertain	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00056	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	uncertain	turnover_candidate	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00058	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00064	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	uncertain	uncertain	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00070	comparison_mixed	dazt	ARID	no_detected_CRE	d_affinis|dmir|dper	TEMP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00072	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	present	no_detected_CRE	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00075	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00078	comparison_mixed	dazt	ARID	present	d_affinis|dmir|dper	TEMP	mixed	present	turnover_candidate	present	present
azteca_affinis_miranda_group	DMEL_CRE_00081	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	uncertain	no_detected_CRE	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00082	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	present	turnover_candidate	present
azteca_affinis_miranda_group	DMEL_CRE_00090	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00091	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	present	no_detected_CRE	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00100	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00102	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	uncertain	no_detected_CRE	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00103	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00104	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00105	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00106	comparison_mixed	dazt	ARID	present	d_affinis|dmir|dper	TEMP	mixed	present	turnover_candidate	no_detected_CRE	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00111	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00112	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00113	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
azteca_affinis_miranda_group	DMEL_CRE_00115	comparison_mixed	dazt	ARID	uncertain	d_affinis|dmir|dper	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
azteca_affinis_miranda_group	DMEL_CRE_00119	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	no_detected_CRE	present	no_detected_CRE
azteca_affinis_miranda_group	DMEL_CRE_00125	comparison_mixed	dazt	ARID	turnover_candidate	d_affinis|dmir|dper	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
